Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	diversification	lambda	mole_branch_rate_mean	mole_branch_rates[1]	mole_branch_rates[2]	mole_branch_rates[3]	mole_branch_rates[4]	mole_branch_rates[5]	mole_branch_rates[6]	mole_branch_rates[7]	mole_branch_rates[8]	mole_branch_rates[9]	mole_branch_rates[10]	mole_branch_rates[11]	mole_branch_rates[12]	mole_branch_rates[13]	mole_branch_rates[14]	mole_branch_rates[15]	mole_branch_rates[16]	mole_branch_rates[17]	mole_branch_rates[18]	mole_branch_rates[19]	mole_branch_rates[20]	mole_branch_rates[21]	mole_branch_rates[22]	mole_clock_rate_mean	mole_clock_rate_sd	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	morph_branch_rates[1]	morph_branch_rates[2]	morph_branch_rates[3]	morph_branch_rates[4]	morph_branch_rates[5]	morph_branch_rates[6]	morph_branch_rates[7]	morph_branch_rates[8]	morph_branch_rates[9]	morph_branch_rates[10]	morph_branch_rates[11]	morph_branch_rates[12]	morph_branch_rates[13]	morph_branch_rates[14]	morph_branch_rates[15]	morph_branch_rates[16]	morph_branch_rates[17]	morph_branch_rates[18]	morph_branch_rates[19]	morph_branch_rates[20]	morph_branch_rates[21]	morph_branch_rates[22]	morph_clock_rate	morph_clock_rate_log	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	mu	num_sampled_ancestors	origin_time	psi	relext	t[1]	t[2]	TL
1400	-10876.55	-10892.1	15.54667	0.268358	0.541643	0.769155	0.04303635	5.039111	0.002286189	0.00167368	0.00175038	0.0021099	0.002135	0.0023875	0.00357553	0.00419134	0.0027145	0.00152984	0.00235652	0.0021572	0.00195224	0.00297064	0.0013954	0.00157317	0.00240368	0.00278558	0.000949166	0.00232133	0.00270688	0.00301995	0.0016367	0.002330159	0.4308633	0.580068	0.103062	0.31687	1.7402	0.309186	0.950611	0.00600378	0.00627892	0.0075686	0.00765863	0.00856439	0.012826	0.0150351	0.00973737	0.00548781	0.00845323	0.00773826	0.00700302	0.0106562	0.00500556	0.00564324	0.00862242	0.00999237	0.00340482	0.008327	0.00971005	0.0108331	0.00587113	0.008200955	-4.803505	9.206076	0.617591	0.864381	1.07398	1.44404	4.996074	0	97.60296	1.009827e-05	0.9914595	34.5863	52.186	409.4438
1410	-10871.87	-10884.36	12.48746	0.239345	0.345717	0.972529	0.04343709	5.086034	0.002384402	0.00233213	0.00274649	0.0014839	0.00210909	0.00278751	0.00413575	0.00412372	0.00233523	0.00139923	0.00306956	0.0029745	0.00222745	0.00125532	0.00234735	0.00367844	0.00162871	0.00280161	0.00131073	0.00233263	0.00205388	0.00159816	0.00172545	0.002330159	0.3679013	0.605484	0.107184	0.287331	1.81645	0.321553	0.861993	0.00474805	0.00559167	0.00302111	0.00429395	0.00567517	0.00842009	0.0083956	0.00475436	0.00284873	0.00624941	0.00605587	0.00453493	0.00255574	0.00477905	0.00748905	0.00331594	0.00570388	0.00266856	0.00474908	0.00418156	0.00325375	0.0035129	0.004854475	-5.327854	2.569299	0.35293	0.704499	1.07937	1.8632	5.042597	0	98.48362	5.182698e-06	0.9914595	43.3923	52.186	454.1247
1420	-10861	-10878.33	17.32721	0.234277	0.579226	0.951145	0.04087667	4.786235	0.002401518	0.00233213	0.00301573	0.00136284	0.002525	0.00270027	0.00338653	0.00418751	0.00264006	0.00130385	0.00270017	0.00252814	0.00172446	0.00311148	0.00230573	0.00203669	0.00152247	0.00242223	0.00241419	0.00265532	0.00188695	0.00198536	0.00208628	0.002330159	0.2894742	0.63549	0.0861074	0.278403	1.90647	0.258322	0.835208	0.00579772	0.00749716	0.00338806	0.00627721	0.00671293	0.00841899	0.0104102	0.00656324	0.00324141	0.00671268	0.00628501	0.00428705	0.00773521	0.00573211	0.00506326	0.00378488	0.00602172	0.00600172	0.00660117	0.004691	0.00493564	0.00518653	0.005970225	-5.120971	0.07932491	1.4245e-08	0.000177655	0.0443786	3.95544	4.745358	0	95.47686	1.24209e-05	0.9914595	43.3923	52.186	455.8058
1430	-10870.41	-10882.76	12.35507	0.200636	0.632027	0.91341	0.0394839	4.623156	0.002402546	0.00233213	0.00253538	0.00136284	0.00233495	0.00294003	0.00368181	0.00390258	0.0028679	0.00176146	0.0026706	0.00191722	0.00188057	0.00409668	0.00148003	0.00204913	0.00207174	0.00221892	0.00176682	0.00384253	0.00226064	0.00118376	0.00169829	0.002113718	0.3921422	0.604867	0.10248	0.292653	1.8146	0.30744	0.877959	0.00691405	0.00751663	0.00404042	0.0069224	0.0087163	0.0109155	0.01157	0.00850245	0.00522219	0.0079175	0.00568396	0.0055753	0.0121454	0.00438784	0.00607504	0.00614208	0.00657841	0.00523807	0.0113919	0.00670209	0.00350948	0.0050349	0.007122812	-4.944453	2.252476	0.321658	0.67943	1.07519	1.92372	4.583672	0	87.3965	2.368363e-05	0.9914595	42.6527	52.186	422.1173
1440	-10863.97	-10879.29	15.31872	0.251475	0.72686	1.38789	0.04682117	5.482275	0.002448119	0.00232106	0.0031843	0.00162702	0.00195878	0.0027657	0.00279267	0.00421984	0.00277692	0.00150555	0.00271903	0.00231397	0.00364073	0.00306625	0.00145062	0.00200082	0.00307295	0.00195263	0.00176682	0.00212026	0.0023403	0.00198902	0.0022734	0.002286655	0.2744766	0.611508	0.100147	0.288345	1.83452	0.300441	0.865034	0.00639536	0.0087739	0.00448304	0.00539714	0.00762051	0.00769481	0.0116272	0.00765141	0.00414833	0.00749191	0.00637582	0.0100315	0.00844862	0.00399699	0.00551298	0.0084671	0.0053802	0.00486822	0.00584209	0.00644838	0.00548048	0.00626403	0.006745455	-4.998886	2.252476	0.321658	0.67943	1.07519	1.92372	5.435454	0	99.75352	2.656816e-05	0.9914595	34.0706	52.186	455.7975
1450	-10867.12	-10883.42	16.29846	0.205708	0.623066	0.856883	0.02566476	3.005077	0.002372279	0.0039727	0.00250558	0.00162702	0.00195878	0.00262975	0.00362242	0.00351295	0.00230655	0.00141015	0.00218223	0.00207372	0.00185542	0.00329272	0.00224572	0.00239239	0.00196359	0.00142796	0.00218039	0.00278954	0.00201753	0.00233175	0.00189126	0.002450995	0.2399481	0.652481	0.08388	0.263639	1.95744	0.25164	0.790916	0.120559	0.0760364	0.0493749	0.0594426	0.0798044	0.109929	0.106607	0.0699964	0.0427936	0.0662238	0.0629309	0.0563061	0.0999235	0.0681504	0.0726013	0.0595887	0.043334	0.0661677	0.0846534	0.0612254	0.0707612	0.0573936	0.07199105	-2.631214	0.8188769	0.0995688	0.414624	0.962051	2.52376	2.979413	0	94.28975	2.202784e-05	0.9914595	40.5002	52.186	478.3471
1460	-10861.96	-10881.33	19.37543	0.272255	0.552197	0.928107	0.04274396	5.004875	0.002331448	0.00260179	0.00263387	0.00162081	0.00221613	0.00311452	0.00353841	0.00315301	0.00278238	0.00171974	0.00205153	0.00243645	0.0028564	0.00170726	0.00163822	0.00184435	0.00222566	0.00170942	0.0012237	0.0019945	0.00252572	0.00323557	0.0024624	0.002450995	0.3346399	0.586062	0.0916314	0.322307	1.75819	0.274894	0.96692	0.0235701	0.0238607	0.0146832	0.0200763	0.028215	0.0320551	0.0285637	0.0252061	0.0155794	0.0185852	0.0220722	0.0258766	0.0154663	0.0148409	0.0167082	0.0201626	0.015486	0.0110857	0.0180686	0.022881	0.0293116	0.0223073	0.02112098	-3.857488	0.6279172	0.0589123	0.327439	0.894919	2.71873	4.962131	0	99.49303	4.303269e-05	0.9914595	47.0367	52.186	389.2568
1470	-10869.71	-10884.54	14.82709	0.233974	0.443277	0.949252	0.0530977	6.21719	0.002512085	0.00245285	0.00211462	0.0027033	0.00210858	0.00288794	0.00363816	0.00462257	0.00292694	0.00183501	0.00249722	0.00192008	0.00198786	0.00159609	0.00199286	0.00145815	0.00212241	0.00261105	0.00186793	0.00268247	0.00206	0.0030926	0.00408719	0.00229083	0.3082585	0.599011	0.100817	0.300172	1.79703	0.30245	0.900515	0.00315328	0.00271846	0.00347524	0.00271069	0.00371261	0.00467705	0.00594256	0.00376274	0.00235901	0.00321031	0.00246837	0.00255551	0.00205186	0.00256192	0.00187453	0.00272848	0.00335665	0.00240132	0.00344846	0.00264824	0.0039757	0.0052543	0.003229422	-5.735452	1.378937	0.206	0.567081	1.04244	2.18447	6.164093	0	97.87013	6.745783e-06	0.9914595	36.7868	52.186	418.9026
1480	-10864.83	-10880.58	15.75396	0.233643	0.469191	0.910003	0.05952971	2.291954	0.002454079	0.00216259	0.00277934	0.0026783	0.00208785	0.00307606	0.00339167	0.00291747	0.00248152	0.00124232	0.00283594	0.00229285	0.00229259	0.00159609	0.00211584	0.00186496	0.00241285	0.00220091	0.00229744	0.0027269	0.00171467	0.0047082	0.00211337	0.002512547	0.2497353	0.612063	0.0917112	0.296226	1.83619	0.275134	0.888678	0.0107015	0.0137535	0.0132535	0.0103317	0.0152218	0.0167836	0.014437	0.0122797	0.00614758	0.0140336	0.0113461	0.0113448	0.00789822	0.0104702	0.00922871	0.0119399	0.0108911	0.0113688	0.013494	0.00848499	0.0232984	0.010458	0.01214395	-4.410924	0.8870287	0.113899	0.439948	0.978432	2.46772	2.232424	0	89.45293	6.074565e-06	0.9740267	42.5478	52.186	461.3221
1490	-10866.25	-10884.61	18.35907	0.265914	0.653646	1.39415	0.05455195	2.100305	0.002472722	0.00216259	0.00234679	0.0017107	0.00204828	0.00171457	0.00319292	0.00314487	0.00239516	0.00152284	0.00253155	0.00228085	0.0027553	0.00161792	0.0025021	0.00309852	0.00279248	0.00272454	0.00261124	0.00251569	0.00208193	0.00334358	0.0033055	0.002512547	0.283422	0.617327	0.100925	0.281748	1.85198	0.302775	0.845243	0.00247076	0.00268121	0.00195448	0.00234017	0.00195889	0.00364791	0.00359301	0.00273647	0.00173984	0.00289229	0.00260587	0.00314793	0.00184848	0.00285865	0.00354006	0.00319042	0.00311278	0.00298334	0.00287417	0.0023786	0.00382004	0.00377654	0.002825087	-5.869216	0.06186447	1.02989e-10	1.51278e-05	0.0159607	3.98402	2.045753	0	87.36584	5.882074e-05	0.9740267	46.9481	52.186	455.7859
1500	-10872.19	-10886.72	14.53312	0.169458	0.963035	0.801573	0.05989749	2.569489	0.002612828	0.00326321	0.00205682	0.0017107	0.0024154	0.00256547	0.00354739	0.00294265	0.00269705	0.0016329	0.00218593	0.00213359	0.0021859	0.00205799	0.0025021	0.00309852	0.00458496	0.00278067	0.00307904	0.00206984	0.00296258	0.001704	0.0033055	0.003079769	0.3212432	0.592682	0.0956229	0.311696	1.77804	0.286869	0.935087	0.00723048	0.00455742	0.0037905	0.00535195	0.00568447	0.00786015	0.00652021	0.00597601	0.00361812	0.00484348	0.00472753	0.00484342	0.00456002	0.00554405	0.00686556	0.0101592	0.00616128	0.00682241	0.00458627	0.00656436	0.00377565	0.00732419	0.005789395	-5.151727	8.076906	0.594766	0.853354	1.07647	1.47541	2.509592	0	96.52172	4.095817e-05	0.976689	46.0257	52.186	406.4503
1510	-10872.34	-10881.09	8.746938	0.224199	0.742066	0.882118	0.05285091	2.267204	0.0025898	0.00248122	0.00246818	0.000805205	0.00260853	0.00323696	0.00355083	0.00385733	0.00218864	0.00150727	0.00219294	0.00266792	0.0021859	0.00167598	0.00181935	0.00277608	0.00382837	0.00416936	0.00197141	0.00208345	0.00309917	0.001704	0.00409751	0.002494259	0.389893	0.645475	0.085334	0.269191	1.93642	0.256002	0.807574	0.0194565	0.0193543	0.00631403	0.0204548	0.0253827	0.0278439	0.0302473	0.0171622	0.0118193	0.017196	0.0209205	0.0171407	0.0131422	0.0142664	0.0217686	0.0300202	0.0326941	0.0154588	0.0163374	0.0243021	0.0133619	0.0321307	0.02030795	-3.896743	3.546728	0.427584	0.757915	1.08415	1.73035	2.214353	0	96.35186	2.942603e-05	0.976689	42.0277	52.186	466.6345
1520	-10872.84	-10886.11	13.27436	0.225267	1.02449	0.930973	0.07550416	2.034812	0.002554002	0.00181121	0.00239394	0.00185471	0.00250004	0.0030937	0.00322857	0.00365686	0.00206174	0.00166604	0.0023665	0.00334867	0.0021859	0.00121062	0.00193332	0.00261194	0.00192557	0.00304252	0.00484239	0.00229464	0.00328472	0.00236629	0.00250815	0.002494259	0.2890649	0.612962	0.10551	0.281528	1.83889	0.31653	0.844583	0.0200808	0.0265416	0.0205632	0.0277178	0.0342998	0.035795	0.0405435	0.0228585	0.0184714	0.0262374	0.0371266	0.024235	0.0134221	0.0214347	0.0289585	0.0213488	0.0337323	0.0536874	0.0254406	0.0364176	0.0262349	0.0278078	0.02831614	-3.564323	0.7632747	0.0877237	0.391917	0.946235	2.57412	1.959308	0	97.22668	2.793762e-05	0.9628938	42.0277	52.186	423.7493
1530	-10864.86	-10877.22	12.36816	0.239943	0.516772	1.04258	0.06032303	0.8457126	0.002592219	0.00275425	0.00301521	0.00185471	0.00259156	0.00373932	0.00208022	0.00371399	0.00243203	0.00129398	0.00214861	0.00308984	0.00199318	0.00237638	0.00193332	0.00390722	0.00227394	0.00271322	0.00181085	0.00213256	0.00261264	0.00236629	0.0041955	0.002669268	0.2666724	0.62106	0.0873893	0.291551	1.86318	0.262168	0.874653	0.0179875	0.0196919	0.0121128	0.0169251	0.0244209	0.0135856	0.0242554	0.0158832	0.00845078	0.0140322	0.0201792	0.0130172	0.0155198	0.0126262	0.0255174	0.0148507	0.0177196	0.0118264	0.0139274	0.0170627	0.0154538	0.0274002	0.01692937	-4.078705	7.383107	0.578483	0.84523	1.07806	1.49823	0.7853896	1	86.30504	4.412918e-05	0.928672	46.8792	52.186	426.8546
1540	-10888.09	-10884.94	-3.143647	0.247404	0.357989	1.01448	0.08745368	0.8440152	0.003240206	0.0027057	0.00440991	0.00258555	0.00280913	0.00316723	0.00197583	0.00363453	0.00246652	0.00142788	0.00308148	0.00577245	0.00407141	0.00568413	0.00225726	0.00236991	0.00215041	0.0033875	0.00399432	0.0020935	0.00189435	0.00276315	0.00658235	0.002669268	0.4862368	0.628729	0.0949737	0.276298	1.88619	0.284921	0.828893	0.00764273	0.0124566	0.00730334	0.00793488	0.00894638	0.00558108	0.0102664	0.00696711	0.0040333	0.00870418	0.0163053	0.0115004	0.0160558	0.00637603	0.00669421	0.00607421	0.00956859	0.0112827	0.00591346	0.00535092	0.007805	0.018593	0.009152522	-4.693726	2.760407	0.369833	0.717336	1.08105	1.83178	0.7565615	0	94.72657	3.713169e-05	0.8963838	36.084	52.186	417.2908
1550	-10884.79	-10880.79	-4.000118	0.22005	0.840301	0.946739	0.07133744	0.6001944	0.003034571	0.004202	0.00328625	0.00216788	0.00196746	0.00295721	0.00164772	0.00369785	0.00242098	0.00137527	0.00218401	0.00470296	0.0033163	0.00262307	0.00225726	0.00413773	0.00167539	0.00357485	0.00138011	0.00226201	0.00255301	0.00655333	0.00581793	0.002820329	0.6473897	0.648172	0.0839102	0.267918	1.94452	0.251731	0.803754	0.0210286	0.0164457	0.0108489	0.00984601	0.0147991	0.00824589	0.0185056	0.0121156	0.00688242	0.0109297	0.0235356	0.0165961	0.013127	0.0112963	0.0207069	0.00838433	0.01789	0.00690664	0.01132	0.0127763	0.0327956	0.0291153	0.01518625	-4.187365	1.548369	0.232699	0.596414	1.05314	2.11775	0.5288569	0	95.86135	5.879796e-05	0.8811428	39.9531	52.186	451.1051
1560	-10885.36	-10879.18	-6.177497	0.232098	0.644629	0.750902	0.1045617	0.2820109	0.002815184	0.0048402	0.00484711	0.000958293	0.00192901	0.0029663	0.00157111	0.00387284	0.0022139	0.00135625	0.00239923	0.00388152	0.00101352	0.00239869	0.00225726	0.00389576	0.00278183	0.00377128	0.0022639	0.00153001	0.00285941	0.00634729	0.00197934	0.00292819	0.5332499	0.69157	0.0804753	0.227954	2.07471	0.241426	0.683863	0.0159202	0.0159429	0.00315198	0.00634483	0.00975663	0.00516763	0.0127384	0.00728188	0.00446091	0.00789145	0.0127669	0.00333361	0.00788969	0.0074245	0.0128138	0.00914988	0.0124043	0.00744631	0.00503245	0.00940505	0.0208773	0.00651037	0.009259589	-4.682096	1.548369	0.232699	0.596414	1.05314	2.11775	0.1774492	0	93.74506	5.94314e-05	0.6292281	45.7723	52.186	484.6485
1570	-10881.67	-10881.05	-0.6233642	0.213779	0.464219	0.615643	0.06834844	0.4327517	0.002513902	0.000701251	0.00425659	0.00143714	0.00182184	0.00220937	0.00200627	0.00362549	0.0022783	0.00103222	0.0023623	0.00352566	0.00269856	0.0016186	0.000848625	0.000761588	0.00223583	0.00311125	0.0048474	0.00154495	0.00247051	0.00829362	0.00161849	0.002420395	0.5332499	0.670433	0.0773983	0.252169	2.0113	0.232195	0.756507	0.00447769	0.0271796	0.00917654	0.011633	0.0141075	0.0128107	0.0231498	0.0145476	0.006591	0.015084	0.0225124	0.0172311	0.0103352	0.00541872	0.00486296	0.0142764	0.0198662	0.0309521	0.00986497	0.0157749	0.0529572	0.0103346	0.01605201	-4.131921	6.754521	0.561856	0.836702	1.07953	1.52192	0.3644033	1	98.67515	3.584797e-05	0.8420609	46.9632	52.186	498.5955
1580	-10893	-10886	-7.001563	0.181029	0.465751	0.876268	0.05705969	0.8691153	0.003057626	0.00248476	0.00487633	0.000534659	0.00191316	0.00269498	0.00467948	0.00414341	0.00170651	0.00115339	0.0016337	0.00515886	0.00292253	0.00129966	0.00146839	0.0027403	0.00354977	0.00101409	0.00304898	0.00117486	0.00131761	0.00620711	0.0115452	0.002661597	0.6086234	0.648293	0.0794114	0.272295	1.94488	0.238234	0.816886	0.00585089	0.0114823	0.00125897	0.00450493	0.0063459	0.0110188	0.00975653	0.00401834	0.0027159	0.00384688	0.0121476	0.0068817	0.00306032	0.00345764	0.00645261	0.00835868	0.00238789	0.00717946	0.00276646	0.0031026	0.0146159	0.0271857	0.007199823	-4.933699	5.719551	0.529471	0.819386	1.08188	1.56927	0.8120556	0	87.89969	4.711946e-05	0.9343474	46.4032	52.186	524.955
1590	-10896.65	-10885.83	-10.81319	0.212689	0.632665	0.736764	0.04905332	1.336256	0.003140162	0.000544942	0.00677593	0.000507339	0.00190834	0.00319467	0.00471006	0.0028408	0.00191172	0.00115601	0.00240795	0.00526799	0.00321891	0.00143152	0.00153794	0.00205554	0.00281637	0.00203964	0.00376255	0.00120029	0.00353596	0.0039366	0.0123225	0.00301086	0.6532907	0.718068	0.066926	0.215006	2.1542	0.200778	0.645019	0.00131525	0.0163541	0.0012245	0.00460589	0.00771055	0.011368	0.00685644	0.00461406	0.00279009	0.00581173	0.0127146	0.00776906	0.00345506	0.00371191	0.00496118	0.0067975	0.00492281	0.00908115	0.00289698	0.00853426	0.00950123	0.0297412	0.007578984	-4.882376	7.6329	0.584574	0.848295	1.07748	1.48965	1.287202	0	92.34039	5.873105e-05	0.9632905	45.8659	52.186	617.3855
1600	-10897.11	-10886.14	-10.97638	0.219113	0.709604	0.657723	0.05151913	1.403427	0.003411677	0.00098381	0.00567536	0.00130994	0.00272972	0.00178845	0.00571354	0.00325316	0.00325776	0.0011078	0.00291019	0.00436067	0.00414666	0.000908676	0.0020191	0.0137972	0.001178	0.0032142	0.00251837	0.00148799	0.00278932	0.00597237	0.00393459	0.003823718	0.9410668	0.712889	0.0693464	0.217765	2.13867	0.208039	0.653295	0.0019662	0.0113425	0.00261798	0.00545548	0.00357431	0.0114188	0.00650161	0.00651081	0.002214	0.00581616	0.00871503	0.00828731	0.00181604	0.00403529	0.0275745	0.0023543	0.00642375	0.00503309	0.00297382	0.0055746	0.0119361	0.00786348	0.006818419	-4.988128	0.5924483	0.0515543	0.308048	0.877417	2.76298	1.351908	0	97.27877	2.363566e-05	0.9632905	44.1178	52.2308	537.7834
1610	-10877.36	-10874.75	-2.611664	0.218171	0.627282	0.696894	0.05175877	1.409955	0.003262839	0.00282878	0.00475346	0.00112738	0.00277809	0.00333137	0.00449853	0.0046133	0.00290063	0.0014251	0.00286486	0.0037116	0.00510214	0.00126274	0.00179061	0.00466131	0.0029067	0.00529551	0.00239532	0.0013196	0.00336573	0.00635731	0.00249239	0.00374541	0.6903802	0.663321	0.0778462	0.258833	1.98996	0.233539	0.776498	0.00638037	0.0107215	0.00254284	0.00626605	0.00751398	0.0101465	0.0104054	0.00654243	0.00321434	0.00646176	0.0083716	0.011508	0.00284813	0.00403877	0.0105137	0.00655614	0.0119441	0.00540269	0.0029764	0.00759147	0.014339	0.00562165	0.007359405	-4.911776	6.28463	0.548023	0.829424	1.08061	1.54194	1.358196	0	87.16819	2.515965e-05	0.9632905	45.8141	52.2308	407.5531
1620	-10882.16	-10879.22	-2.941589	0.226127	0.337007	0.740158	0.04780519	1.312383	0.003278752	0.00239237	0.0034963	0.00190581	0.00211495	0.00296357	0.0025994	0.00284514	0.00397417	0.00134521	0.00320898	0.00475588	0.00560766	0.000884218	0.00278387	0.00466131	0.00227241	0.00702815	0.00220501	0.00205193	0.0051443	0.00613948	0.00175245	0.003057625	0.4301339	0.647488	0.0946838	0.257828	1.94246	0.284051	0.773485	0.0111942	0.0163597	0.00891756	0.00989617	0.013867	0.012163	0.0133128	0.0185957	0.00629442	0.0150153	0.0222535	0.0262391	0.00413739	0.0130261	0.0218109	0.010633	0.0328857	0.0103176	0.0096013	0.0240709	0.0287275	0.00819996	0.01534176	-4.177177	4.322301	0.471237	0.785666	1.08423	1.65887	1.264578	0	94.96906	2.979394e-05	0.9635738	43.1975	52.2308	457.166
1630	-10878.32	-10880.78	2.459454	0.275197	0.70325	0.933416	0.08030261	2.204527	0.002952768	0.00209108	0.00287122	0.00122859	0.00233869	0.00261493	0.00346768	0.00324299	0.00372218	0.00137012	0.00330007	0.00409013	0.00329784	0.00357519	0.00492033	0.00124171	0.00245383	0.00433377	0.00169987	0.00299965	0.00350193	0.00344146	0.00315764	0.003057625	0.3888785	0.591173	0.0915735	0.317253	1.77352	0.274721	0.95176	0.0100725	0.0138304	0.005918	0.0112652	0.0125959	0.0167035	0.0156212	0.0179294	0.00659977	0.0158961	0.0197018	0.0158854	0.0172214	0.0237008	0.00598118	0.0118199	0.0208754	0.00818812	0.0144491	0.0168685	0.0165772	0.0152101	0.01422323	-4.252879	8.052006	0.594214	0.853083	1.07653	1.47618	2.124224	0	86.82064	0.0001084015	0.9635738	44.4013	52.2308	398.0752
1640	-10877.07	-10879.02	1.950018	0.234421	0.632923	0.734504	0.07204321	1.977783	0.003036074	0.00446031	0.00279988	0.00149529	0.00233869	0.0032881	0.00513703	0.00349174	0.00338374	0.00157921	0.00338367	0.00342249	0.00106297	0.00224237	0.00379787	0.00307081	0.00343859	0.00189648	0.00306667	0.00247132	0.00287073	0.00406505	0.00403063	0.003485167	0.4066726	0.687129	0.0772685	0.235602	2.06139	0.231805	0.706807	0.0153633	0.009644	0.00515045	0.00805546	0.0113256	0.0176942	0.0120271	0.0116551	0.0054395	0.0116548	0.0117886	0.00366132	0.00772371	0.0130815	0.0105772	0.011844	0.0065323	0.0105629	0.00851232	0.00988805	0.0140018	0.0138833	0.01045757	-4.560429	6.861217	0.56482	0.83824	1.07928	1.51766	1.90574	0	97.95204	5.156267e-05	0.9635738	46.9779	52.2308	452.6816
1650	-10882.18	-10878.93	-3.249347	0.238578	0.566297	0.839633	0.07925295	2.215932	0.003516022	0.00343398	0.00243199	0.00131931	0.00300578	0.0036046	0.00465258	0.00441474	0.00356573	0.00194771	0.00354787	0.00315529	0.00377362	0.00612686	0.00308568	0.00407109	0.00235173	0.0025361	0.00183187	0.00358679	0.00463076	0.00383684	0.00644155	0.004585601	0.4324296	0.65694	0.080398	0.262662	1.97082	0.241194	0.787987	0.0102135	0.00723336	0.00392397	0.00893998	0.010721	0.013838	0.0131306	0.0106054	0.00579299	0.0105523	0.00938467	0.0112237	0.0182229	0.00917763	0.0121085	0.00699466	0.00754303	0.00544845	0.010668	0.0137731	0.0114118	0.0191589	0.01045757	-4.560429	7.251674	0.575166	0.843548	1.07837	1.50292	2.136679	0	89.34164	5.457954e-05	0.9642349	46.0144	52.2308	406.715
1660	-10875.83	-10883.4	7.573401	0.236405	1.17999	1.33259	0.05041684	1.409667	0.003082444	0.00155046	0.00285181	0.00276499	0.00218865	0.0036046	0.00364914	0.00391477	0.00371807	0.00226407	0.00427061	0.00260413	0.00362258	0.00241725	0.00311796	0.00365369	0.00301551	0.00235809	0.00325739	0.00447839	0.00465842	0.00143445	0.00241874	0.003286345	0.2913008	0.631672	0.0961238	0.272204	1.89502	0.288372	0.816612	0.0071282	0.0131111	0.012712	0.0100622	0.0165721	0.0167768	0.017998	0.0170937	0.010409	0.019634	0.0119724	0.0166547	0.0111132	0.0143347	0.0167977	0.0138637	0.0108412	0.0149758	0.0205893	0.0214169	0.00659485	0.0111201	0.01417145	-4.256526	3.217676	0.405431	0.74291	1.0834	1.76826	1.359251	0	94.32556	2.07727e-05	0.9642349	34.783	52.2308	358.8804
1670	-10881.38	-10890.16	8.779626	0.229079	0.469819	0.815771	0.05281244	2.737003	0.00328449	0.00357835	0.00267107	0.00410111	0.00369993	0.00505567	0.00376512	0.00478767	0.00417068	0.0019018	0.00403294	0.00239739	0.00362258	0.00297292	0.00459587	0.00285116	0.00190632	0.0031203	0.00180185	0.00354815	0.00231625	0.00233336	0.00302829	0.003260995	0.2219768	0.642611	0.0861762	0.271213	1.92783	0.258529	0.813638	0.0154996	0.0115697	0.0177639	0.0160262	0.0218986	0.0163086	0.0207377	0.0180653	0.00823761	0.0174686	0.0103843	0.0156912	0.0128772	0.0199069	0.0123497	0.0082572	0.0135156	0.00780471	0.0153688	0.0100328	0.0101069	0.013117	0.01422673	-4.252633	9.629921	0.625196	0.867964	1.07309	1.43375	2.684191	0	96.22433	3.372089e-05	0.9807043	44.142	52.2308	345.5349
1680	-10874.86	-10877.93	3.066149	0.204207	0.682827	0.90668	0.04883649	2.772499	0.003787102	0.00357835	0.00277975	0.00280281	0.00368755	0.00505567	0.00364497	0.00673277	0.00445535	0.00217099	0.00339057	0.00300873	0.00319254	0.00685717	0.00366319	0.00285116	0.00402443	0.00459612	0.00180185	0.00562943	0.00231625	0.00259778	0.00447882	0.003696086	0.356972	0.659571	0.0816287	0.2588	1.97871	0.244886	0.7764	0.00777508	0.00603988	0.00608999	0.00801236	0.010985	0.00791983	0.0146291	0.00968064	0.00471715	0.00736707	0.00653741	0.00693679	0.0148993	0.00795941	0.00619503	0.00874433	0.00998651	0.00391509	0.0122317	0.00503277	0.00564448	0.00973163	0.008228662	-4.800132	9.629921	0.625196	0.867964	1.07309	1.43375	2.723663	0	93.35205	3.152859e-05	0.9823854	44.142	52.2308	367.2726
1690	-10877.58	-10882.15	4.566658	0.201308	0.579578	0.923562	0.03529942	2.003985	0.003609305	0.00667639	0.00318824	0.00228954	0.00368755	0.00334887	0.00367082	0.00480477	0.00461432	0.00203932	0.00403938	0.0022999	0.00319254	0.00417073	0.00339038	0.00387638	0.00486809	0.00411555	0.0026713	0.00368722	0.00231625	0.0020674	0.00438976	0.00345105	0.2623177	0.668466	0.0773416	0.254192	2.0054	0.232025	0.762577	0.0248587	0.011871	0.00852481	0.0137301	0.0124691	0.0136678	0.0178899	0.0171808	0.00759316	0.0150401	0.00856339	0.011887	0.0155292	0.0126236	0.0144332	0.0181257	0.0153237	0.00994624	0.0137289	0.00862424	0.00769769	0.0163447	0.01343877	-4.309611	5.490173	0.521245	0.814831	1.08236	1.58156	1.968686	0	93.80121	6.646003e-05	0.9823854	44.142	52.2308	376.4821
